FID,ID_OBRART,TIPO_OBRA_DE_ARTE,DENOMINACAO,GEOMETRIA
LOGRADOURO_OBRA_DE_ARTE.386,386,VIADUTO,VIADUTO NOVENTA E SETE,"MULTIPOLYGON (((614144.401817423 7799403.32792293, 614146.397323289 7799408.16696356, 614151.781890849 7799421.75426982, 614157.784901164 7799442.53015125, 614160.357620015 7799452.40819309, 614161.907848449 7799461.08647288, 614163.293160017 7799475.88353997, 614163.936341682 7799491.4004645, 614164.175474853 7799507.36729992, 614163.507559912 7799521.20455755, 614162.171727712 7799533.38214422, 614160.324650269 7799544.72989543, 614157.397361718 7799558.43717916, 614154.06602471 7799572.85432226, 614150.404851712 7799584.3920361, 614148.541281631 7799590.00092473, 614137.178446173 7799587.39144361, 614142.843370096 7799575.13387215, 614145.646970926 7799565.525776, 614148.615489098 7799552.98826042, 614150.883106688 7799540.36076279, 614153.02703538 7799523.9540142, 614154.000048434 7799511.58646523, 614153.917587342 7799496.86938209, 614153.480553887 7799487.93115366, 614152.738422785 7799480.64259832, 614151.443817203 7799473.9139321, 614149.308130268 7799462.68615771, 614148.128967284 7799456.97728935, 614145.655198892 7799445.70952293, 614143.362840371 7799436.52134432, 614140.155187942 7799425.81346705, 614136.757880392 7799417.29515584, 614131.81034537 7799406.51729269, 614144.401817423 7799403.32792293)))"
LOGRADOURO_OBRA_DE_ARTE.387,387,VIADUTO,VIADUTO JOSE ALENCAR,"MULTIPOLYGON (((609027.745832029 7803666.83367807, 609023.17760945 7803666.57373024, 609016.358259141 7803666.19380651, 609008.89572948 7803665.78388882, 609004.739801347 7803665.47395084, 609004.088376154 7803665.77389149, 609003.65134423 7803667.15361811, 609004.014163448 7803667.84348133, 609005.8035215 7803668.7233067, 609010.404728024 7803671.70271556, 609015.030672255 7803674.97206695, 609018.452716655 7803678.04145814, 609020.860516583 7803680.29101195, 609023.375513189 7803683.39039733, 609018.955717172 7803687.03967472, 609018.28780004 7803686.20983927, 609016.226327452 7803683.96028541, 609014.972952109 7803682.51057291, 609012.812528898 7803680.58095564, 609010.074893394 7803678.2414197, 609007.081635379 7803676.24181644, 609004.187328072 7803674.52215766, 609000.229301038 7803672.54255057, 608996.889715772 7803671.17282251, 608992.511148492 7803669.86308271, 608989.872463907 7803669.27319999, 608989.493152998 7803669.18321788, 608987.340975908 7803668.87327961, 608986.038125409 7803668.68331745, 608981.997639715 7803668.30339332, 608980.266002996 7803668.20341338, 608979.680544867 7803668.16342139, 608976.942909675 7803668.00345349, 608972.556096659 7803667.76350166, 608969.628806018 7803667.60353379, 608969.323708119 7803667.58353779, 608966.008860692 7803667.41357195, 608955.849925289 7803666.8736804, 608949.005837314 7803666.5037547, 608953.508090999 7803654.29617346, 608970.189524708 7803655.22598681, 608973.454896803 7803655.40595068, 608973.504372137 7803655.40595067, 608976.951153788 7803655.56591848, 608981.247262028 7803655.82586634, 608983.976651328 7803655.96583821, 608984.553863567 7803655.99583218, 608986.244270839 7803656.09581213, 608991.719541218 7803656.38575388, 608994.308750405 7803656.53572379, 608996.988664375 7803656.6956917, 609025.667866846 7803658.85525961, 609027.745832029 7803666.83367807)), ((609026.574912291 7803642.38852301, 609024.95047387 7803654.45613157, 609003.280277234 7803653.22637839, 608998.415202648 7803652.95643258, 608995.595108565 7803652.79646469, 608995.174568221 7803652.77646871, 608992.964669935 7803652.6564928, 608987.555366666 7803652.35655302, 608985.831975838 7803652.25657308, 608985.279501267 7803652.23657712, 608982.558357855 7803652.08660723, 608978.278741397 7803651.8466554, 608974.782484405 7803651.64669552, 608971.492374635 7803651.40674355, 608954.802694983 7803650.09700551, 608958.73598239 7803638.34933321, 608965.736742272 7803638.81923909, 608975.689530465 7803639.47910688, 608978.789984781 7803639.67906682, 608979.367197023 7803639.7190588, 608982.583093786 7803639.92901673, 608986.739021915 7803640.20896066, 608989.427181771 7803640.35893055, 608989.954918675 7803640.38892453, 608991.736030726 7803640.48890446, 608997.161825759 7803640.68886406, 608999.421199373 7803640.75884986, 608999.742789047 7803640.76884784, 609002.604112568 7803640.86882762, 609006.125107215 7803640.99880135, 609020.547167327 7803641.97860511, 609026.574912291 7803642.38852301)))"
LOGRADOURO_OBRA_DE_ARTE.388,388,VIADUTO,VIADUTO DOIS MIL NOVECENTOS E NOVENTA E CINCO,"MULTIPOLYGON (((603574.235151039 7794500.90108202, 603572.973525601 7794468.29754425, 603583.050001998 7794468.90742201, 603584.51777458 7794500.91107864, 603574.235151039 7794500.90108202)))"
LOGRADOURO_OBRA_DE_ARTE.389,389,VIADUTO,VIADUTO OSCAR NIEMEYER,"MULTIPOLYGON (((608049.123881848 7805603.75297649, 608043.821803966 7805592.62524151, 608054.714564281 7805588.35611048, 608085.372613373 7805573.58911626, 608125.94216731 7805554.52299711, 608160.393304778 7805539.0961372, 608168.119660883 7805536.14673755, 608173.669114095 7805534.20713235, 608179.34225497 7805532.47748441, 608186.911940034 7805531.01778153, 608192.403672335 7805529.84801963, 608197.763471127 7805529.16815802, 608207.501813241 7805528.63826587, 608209.480815872 7805528.51829029, 608238.456712728 7805526.45870952, 608238.563908704 7805535.11694716, 608209.216948855 7805536.12674162, 608208.417101958 7805536.31670295, 608207.856384546 7805537.69642211, 608208.375872736 7805538.88617994, 608209.027294436 7805539.55604359, 608215.302381945 7805540.93576275, 608219.483025003 7805543.18530487, 608223.416292732 7805544.93494873, 608228.611174639 7805547.97433008, 608235.892255152 7805553.11328406, 608230.524210515 7805559.96189004, 608224.710890287 7805555.16286687, 608220.530247229 7805552.71336546, 608215.590986495 7805550.14388847, 608211.138230576 7805548.78416523, 608210.132237571 7805548.37424867, 608206.627753746 7805547.16449491, 608200.583549877 7805546.27467603, 608195.776222652 7805545.50483273, 608189.608331119 7805545.99473302, 608183.481668807 7805546.6845926, 608178.154853392 7805547.6543952, 608172.877513042 7805549.53401261, 608168.507215565 7805551.133687, 608152.114477105 7805558.99208744, 608135.82893462 7805566.37058557, 608093.742145334 7805586.21654598, 608088.332871476 7805588.76602704, 608060.503146977 7805599.83377423, 608049.123881848 7805603.75297649)))"
LOGRADOURO_OBRA_DE_ARTE.390,390,VIADUTO,VIADUTO TRES MIL CENTO E QUARENTA E SEIS,"MULTIPOLYGON (((612311.780107273 7802808.72189697, 612291.25620082 7802807.22220223, 612291.289184197 7802804.38278018, 612291.924114208 7802792.18526295, 612312.431528972 7802793.52499025, 612311.961515847 7802804.97266011, 612311.780107273 7802808.72189697)))"
LOGRADOURO_OBRA_DE_ARTE.391,391,VIADUTO,VIADUTO DUZENTOS E SESSENTA E DOIS,"MULTIPOLYGON (((610841.890748034 7802610.72272742, 610846.063166316 7802599.85488071, 610890.89606748 7802616.2916166, 610886.476272504 7802626.99949505, 610841.890748034 7802610.72272742)))"
LOGRADOURO_OBRA_DE_ARTE.392,392,VIADUTO,VIADUTO TREZENTOS E QUARENTA E QUATRO,"MULTIPOLYGON (((603877.51826914 7795690.63076378, 603866.419362717 7795691.25063761, 603861.026580548 7795600.03920343, 603872.636729317 7795599.30935199, 603874.558011038 7795633.06248164, 603875.126974294 7795644.16022273, 603875.778395993 7795656.95761785, 603877.51826914 7795690.63076378)))"
LOGRADOURO_OBRA_DE_ARTE.393,393,VIADUTO,VIADUTO TREZENTOS E QUARENTA E CINCO,"MULTIPOLYGON (((603890.407433622 7795690.53525287, 603878.574582964 7795690.71521881, 603877.016105341 7795656.89192279, 603876.381170143 7795644.06446527, 603875.828694077 7795633.01665502, 603873.882659702 7795599.40331744, 603885.509363099 7795598.97340108, 603886.911167179 7795620.65910278, 603887.18328226 7795626.1280188, 603887.48013505 7795631.90687339, 603887.719266485 7795636.71592021, 603887.752250134 7795637.39578546, 603887.8017256 7795638.36559323, 603888.040857025 7795643.0946559, 603888.296480268 7795648.12365912, 603888.395431186 7795649.97329251, 603888.692283996 7795655.89211936, 603888.997382697 7795661.84094026, 603889.145809119 7795664.9203299, 603890.118826625 7795684.05653698, 603890.407433622 7795690.53525287)))"
LOGRADOURO_OBRA_DE_ARTE.394,394,VIADUTO,VIADUTO TREZENTOS E QUARENTA E SEIS,"MULTIPOLYGON (((603910.46968145 7795690.14532741, 603898.290503495 7795690.62523395, 603898.092601178 7795683.41666271, 603897.061862466 7795664.39043385, 603896.896944274 7795661.37103232, 603896.54237015 7795654.78233824, 603896.253763318 7795649.51338259, 603896.204287848 7795648.50358274, 603896.154812385 7795647.56376902, 603895.857959642 7795642.12484706, 603895.618828263 7795637.73571701, 603895.56935281 7795636.8558914, 603895.528123249 7795636.00605985, 603895.25600824 7795631.06703879, 603894.950909577 7795625.3981624, 603894.678794562 7795620.4291473, 603893.606826279 7795600.48310075, 603893.540858946 7795598.85342376, 603905.662315634 7795598.07357668, 603906.98990721 7795623.39855708, 603907.517645491 7795633.57653974, 603907.608350515 7795635.38618106, 603908.754532072 7795657.32183325, 603910.46968145 7795690.14532741)))"
LOGRADOURO_OBRA_DE_ARTE.395,395,VIADUTO,VIADUTO TREZENTOS E OITENTA E UM,"MULTIPOLYGON (((603349.856011057 7792616.3146424, 603362.026945529 7792633.95114512, 603348.84177097 7792647.69842215, 603336.835754195 7792629.45204027, 603349.856011057 7792616.3146424)))"
LOGRADOURO_OBRA_DE_ARTE.396,396,VIADUTO,VIADUTO JOSE CESAR DOS SANTOS,"MULTIPOLYGON (((609809.735326702 7808069.44109282, 609856.761376722 7808129.84879701, 609877.623362791 7808156.65334102, 609861.321328618 7808162.60213016, 609794.026993318 7808075.23991249, 609809.735326702 7808069.44109282)))"
LOGRADOURO_OBRA_DE_ARTE.397,397,VIADUTO,VIADUTO QUATROCENTOS E QUARENTA E QUATRO,"MULTIPOLYGON (((609782.500938182 7808078.50923643, 609849.638979848 7808165.5719724, 609838.276145599 7808172.16066826, 609772.737806689 7808086.95756351, 609782.500938182 7808078.50923643)))"
LOGRADOURO_OBRA_DE_ARTE.398,398,VIADUTO,VIADUTO TRES MIL SETECENTOS E SESSENTA E NOVE,"MULTIPOLYGON (((607166.754877118 7796617.99097887, 607160.636428276 7796623.59986805, 607155.326076482 7796628.67886215, 607155.1116834 7796628.89881859, 607148.094432865 7796635.96741858, 607145.224863903 7796638.8568463, 607137.300565773 7796647.31517099, 607128.304302253 7796657.03324615, 607118.12063083 7796667.55116294, 607109.759300614 7796676.22944409, 607107.994680628 7796678.06907973, 607102.6183618 7796683.70796286, 607096.508158872 7796689.48681836, 607090.628840736 7796694.56581254, 607085.887455094 7796698.31507011, 607080.906938609 7796701.6244149, 607075.481142681 7796694.68579088, 607079.925676441 7796691.80636096, 607084.798996317 7796688.1270895, 607091.370969059 7796682.55819232, 607097.291516536 7796676.7493428, 607100.227052612 7796673.86991308, 607107.780285839 7796666.13144579, 607115.490190918 7796658.12303195, 607123.200095971 7796649.92465578, 607130.967722248 7796641.74627563, 607141.769835235 7796630.44851331, 607149.586936891 7796622.58007172, 607154.146912863 7796618.04097073, 607155.111681751 7796617.16114497, 607160.718885536 7796611.99216867, 607166.754877118 7796617.99097887)))"
LOGRADOURO_OBRA_DE_ARTE.399,399,VIADUTO,VIADUTO MONTE CASTELO,"MULTIPOLYGON (((608196.915144028 7806181.75537008, 608376.015843391 7806099.40166603, 608379.132790459 7806106.39028055, 608200.131041844 7806189.31387163, 608196.915144028 7806181.75537008)))"
LOGRADOURO_OBRA_DE_ARTE.400,400,VIADUTO,VIADUTO ALDACYR DIAS LOPES,"MULTIPOLYGON (((616175.009624369 7798845.27821933, 616174.993132592 7798845.28821735, 616165.032099805 7798852.77673467, 616164.026101067 7798850.94709745, 616157.561323206 7798845.18823981, 616149.348416858 7798839.32940226, 616138.645252283 7798835.14023416, 616126.705204811 7798833.94047377, 616116.801892344 7798835.49016813, 616107.401579393 7798838.9294879, 616099.279379253 7798842.44879163, 616088.873067967 7798846.70794906, 616076.611431742 7798851.54699185, 616060.820555178 7798857.42582909, 616045.705841415 7798862.65479503, 616025.214808247 7798869.41345861, 616022.304007746 7798858.3756467, 616037.534163995 7798853.3966312, 616051.906747805 7798848.53759206, 616069.511719865 7798842.0988655, 616086.25911944 7798835.47017674, 616107.335610367 7798826.35198071, 616117.725429967 7798822.7027024, 616131.792916562 7798822.31277755, 616145.332666716 7798824.92225829, 616156.448125866 7798829.92126583, 616164.842441797 7798835.95006967, 616171.051597096 7798841.6889313, 616175.009624369 7798845.27821933)))"
LOGRADOURO_OBRA_DE_ARTE.401,401,VIADUTO,VIADUTO MONTESE,"MULTIPOLYGON (((608256.73909944 7806393.78334068, 608464.1619628 7806298.76150952, 608467.40257961 7806305.53013179, 608259.88766205 7806400.5807845, 608256.73909944 7806393.78334068)))"
LOGRADOURO_OBRA_DE_ARTE.402,402,VIADUTO,VIADUTO TRES MIL QUATROCENTOS E NOVENTA E TRES,"MULTIPOLYGON (((614549.430136337 7799130.12066558, 614545.00211795 7799119.75277594, 614554.517822268 7799116.67340273, 614574.076964938 7799109.43487612, 614584.400761996 7799105.05576747, 614589.100893245 7799115.3436734, 614579.049209048 7799119.7927678, 614559.47357469 7799127.01129849, 614549.430136337 7799130.12066558)))"
LOGRADOURO_OBRA_DE_ARTE.403,403,VIADUTO,VIADUTO ITAMAR FRANCO,"MULTIPOLYGON (((608624.017958202 7797347.72614079, 608643.453516893 7797335.99846242, 608649.481261233 7797332.36918087, 608655.418300829 7797328.99984782, 608660.860586937 7797324.58072291, 608667.127461908 7797319.91164742, 608673.221173104 7797314.49272057, 608679.133474645 7797308.39392849, 608684.39435109 7797303.25494627, 608689.045031832 7797298.67585318, 608692.607255204 7797293.94678996, 608697.365132418 7797288.77781376, 608701.545797315 7797283.00895654, 608705.380135042 7797278.40986753, 608748.65455203 7797219.08162007, 608758.60733852 7797208.38373895, 608797.288797782 7797166.25208384, 608805.361522338 7797160.86315077, 608811.463479728 7797157.60379589, 608819.7588436 7797154.40442881, 608830.956760289 7797150.45520994, 608985.600158545 7797122.9906313, 608989.352041116 7797144.54635846, 608836.225886295 7797171.06112515, 608833.141923946 7797172.00093932, 608826.396787204 7797175.19030815, 608819.437257337 7797178.29969287, 608813.211611573 7797181.28910127, 608808.387767163 7797185.84819835, 608766.614099634 7797228.72970529, 608718.07056088 7797297.17614628, 608710.608032696 7797306.69426088, 608705.784188515 7797312.88303496, 608699.673985649 7797319.0518132, 608695.254189685 7797322.83106479, 608685.103501651 7797332.07923328, 608679.389101306 7797337.19821952, 608671.819375961 7797342.48717234, 608664.802125091 7797347.14624991, 608658.469282847 7797350.69554735, 608652.746636498 7797355.00469411, 608647.625939864 7797358.04409244, 608634.407781067 7797366.91233665, 608624.017958202 7797347.72614079)))"
LOGRADOURO_OBRA_DE_ARTE.404,404,VIADUTO,VIADUTO CARLOS DRUMMOND DE ANDRADE,"MULTIPOLYGON (((612247.592144525 7802284.7271314, 612309.007527521 7802293.96529145, 612317.006040075 7802295.16505249, 612332.203213929 7802297.45459649, 612344.415375882 7802299.2942301, 612344.448364253 7802332.00774657, 612328.591519251 7802329.56823239, 612322.299905765 7802328.59842553, 612321.178464829 7802328.42845938, 612313.856115189 7802327.30868238, 612309.494039782 7802326.63881578, 612296.985025812 7802324.71919808, 612259.515705127 7802318.97034296, 612247.369510283 7802317.1107133, 612247.592144525 7802284.7271314)))"
LOGRADOURO_OBRA_DE_ARTE.405,405,VIADUTO,VIADUTO UM MIL NOVECENTOS E SETENTA E NOVE,"MULTIPOLYGON (((612589.54111213 7803604.40553387, 612580.091292018 7803587.43094578, 612620.64459975 7803564.18350087, 612666.56575158 7803537.91228634, 612676.3028343 7803554.77970866, 612655.1536459 7803567.06292511, 612624.68508839 7803584.56945999, 612589.54111213 7803604.40553387)))"
LOGRADOURO_OBRA_DE_ARTE.406,406,VIADUTO,VIADUTO ABGAR RENAULT,"MULTIPOLYGON (((611796.104475723 7798832.4014253, 611809.743176865 7798837.30045234, 611822.103765216 7798842.22947362, 611833.161503031 7798846.65859416, 611849.842937525 7798853.6472066, 611866.145061123 7798860.61582307, 611884.129346079 7798867.57444126, 611904.826528549 7798874.74301746, 611922.060437477 7798880.82181014, 611936.342318012 7798886.05077168, 611954.244143969 7798892.25953851, 611955.118208249 7798892.56947696, 611971.098741989 7798898.24834908, 611989.94884533 7798905.46691563, 611986.320655591 7798915.18499008, 611968.336370759 7798909.07620345, 611955.118210019 7798904.62708719, 611947.680417761 7798902.11758565, 611926.570940845 7798894.99899962, 611907.959968373 7798888.37031612, 611892.993679065 7798883.25133288, 611885.160084094 7798880.45188886, 611869.138320868 7798874.4830742, 611847.929893053 7798865.77480325, 611830.143509325 7798858.07633166, 611813.495058448 7798851.50763598, 611778.532487173 7798838.78016363, 611739.884003422 7798825.4428127, 611697.425918706 7798810.43579323, 611653.038295944 7798795.29879981, 611633.866603083 7798789.09003316, 611618.941543358 7798784.88086958, 611599.522473992 7798779.79188104, 611578.619144405 7798773.33316418, 611556.00891558 7798765.4247349, 611527.370941593 7798755.48670876, 611493.867892823 7798743.71904595, 611463.646708002 7798732.7812182, 611455.186425393 7798729.46187731, 611458.476533615 7798719.24390199, 611497.075542048 7798732.76121728, 611521.516358294 7798741.10955911, 611544.942930155 7798749.18795458, 611573.696346599 7798759.20596485, 611589.330552918 7798764.35494206, 611604.453514002 7798768.72407391, 611623.047994485 7798773.94303682, 611644.248176013 7798779.96184081, 611659.379383039 7798784.6809033, 611796.104475723 7798832.4014253)))"
